"ARTWORK_ID","artist_id","room_id","artwork_price","gallery_id","artwork_medium","materials","artwork_year","gallery_established_year"
133821,"10441",22382,17500.500000,"1552",Painting,Oil on canvas,2019,"1977"
133822,"7002",22415,200000.000000,"1256",Sculpture,"Enamel, metal, and plastic",2020,"1989"
133823,"11543",22415,325495.000000,"1256",Painting,Oil on canvas,2016,"1989"
133824,"24658",22358,200000.000000,"1401",Painting,Acrylic on canvas,1974,"2010"
133825,"6865",22361,150000.500000,"1069",Mixed Media,video projection piece ,2005,"1977"
133826,"49431",22420,17500.500000,"1144",Painting,"Acrylic, oil, graphite, and charcoal on canvas",2020,"1985"
133827,"7389",22420,450000.500000,"1144",Painting,Acrylic on canvas,2008,"1985"
133828,"45803",22420,62500.500000,"1144",Sculpture,"Steel, oil",2021,"1985"
133829,"7540",22420,17500.500000,"1144",Painting,"Acrylic, dye, bleech, ink on canvas",2021,"1985"
133830,"9484",22420,62500.500000,"1144",Painting,"Acrylic, paper on canvas",2020,"1985"
133831,,22430,,"17703",,,,"2017"
133832,"19882",22364,37500.500000,"1525",Work on Paper,Gouache and aluminium-oil paint on paper,1961,"1997"
133833,"19882",22364,37500.500000,"1525",Work on Paper,Gouache and aluminium oil paint on paper,1961,"1997"
133834,"19882",22364,62500.500000,"1525",Work on Paper,"Pencil and charcoal, oil and prints on collaged vellum paper",1990,"1997"
133835,"7219",22430,150000.500000,"17703",Sculpture,Cadmium red light on wood,1989,"2017"
133845,"36658",22397,13000.000000,"7902",Painting,"soap, pigment and resin on canvas",2021,"2016"
133846,"36658",22397,18000.000000,"7902",Painting,"soap, pigment and resin on canvas",2021,"2016"
133847,"36658",22397,18000.000000,"7902",Painting,"soap, pigment and resin on canvas",2021,"2016"
133848,"21879",22397,3300.000000,"7902",Photography,silver gelatin hand print,2017,"2016"
133849,"21879",22397,3000.000000,"7902",Photography,silver gelatin hand print,2018,"2016"
133850,"21879",22397,4800.000000,"7902",Photography,silver gelatin hand print,2019,"2016"
133852,"75251",22215,87500.500000,"1901",Digital Art,"",2021,"2003"
133855,"6858",22361,250000.500000,"1069",Painting,Oil on canvas,1983,"1977"
133856,"68751",22361,150000.500000,"1069",Mixed Media,"15 panel piece",2015,"1977"
133857,"24704",22358,150000.500000,"1401",Painting, Oil on canvas,2020,"2010"
133858,"10006",22438,0.000000,"1366",Photography,"5 C-prints",2017,"1986"
133859,"13559",22414,24696.000000,"2361",Video/Film,"Digital film, looped",2021,"2002"
133860,"7201",22414,70433.000000,"2361",Painting,Acrylic on canvas,1986,"2002"
133861,"17602",22414,27435.000000,"2361",Sculpture,Paint on mild steel,2021,"2002"
133862,"44105",22414,24691.000000,"2361",Photography,Silver gelatin print mounted on aluminium,1974,"2002"
133863,"44105",22414,89183.000000,"2361",Photography,Silver gelatin print mounted on aluminium,1971,"2002"
133864,"44105",22414,48028.000000,"2361",Photography,Archival silver gelatin print,1975,"2002"
133865,"17602",22414,14408.000000,"2361",Work on Paper,Pen on paper,2020,"2002"
133866,"10006",22438,0.000000,"1366",Photography,"5 C-prints",2017,"1986"
133867,,22382,,"1552",,,,"1977"
133868,,22382,,"1552",,,,"1977"
133869,,22382,,"1552",,,,"1977"
133870,"63455",22382,17500.500000,"1552",Painting,Acrylic and oil on panel and canvas,2021,"1977"
133871,"7541",22382,37500.500000,"1552",Painting,Lightjet on silver photo paper on alu-dibond,2016,"1977"
133872,"32452",22382,37500.500000,"1552",Painting,Oil on linen ,2021,"1977"
133873,"9868",22415,425000.000000,"1256",Sculpture,"Decommissioned fire hose, wood",2017,"1989"
133874,"8054",22415,110000.000000,"1256",Painting,"Urethane, acrylic, UV print, epoxy resin, fiberglass, and oil on cotton",2019,"1989"
133875,"8553",22415,135000.000000,"1256",Painting,Oil on linen,2013,"1989"
133876,"8597",22415,325000.000000,"1256",Painting,Enamel on metal,2018,"1989"
133877,"8543",22415,48622.000000,"1256",Photography,Framed bromide print,2019,"1989"
133878,"6711",22415,100000.000000,"1256",Painting,Oil on canvas,2021,"1989"
133879,"11260",22358,37500.500000,"1401",Painting,"Acrylic on paper, paper mounted on canvas",2021,"2010"
133880,"44207",22358,42000.000000,"1401",Painting,Oil on canvas,2017,"2010"
133881,"11260",22358,62500.500000,"1401",Painting,"Acrylic on paper, paper mounted on canvas",2021,"2010"
133882,"11260",22358,36000.000000,"1401",Painting,"Acrylic on paper, paper mounted on canvas",2021,"2010"
133883,"23052",22358,30000.000000,"1401",Other Materials,"Birch, resin, plaster, coral, cement, sand, wax, lead, wood, water, juice, dry fruit",2020,"2010"
133884,"60990",22358,70000.000000,"1401",Video/Film,"Single-channel video, colour and sound",1990,"2010"
133885,"8193",12288,250000.500000,"1540",Painting,Vinyl on pannel,1970,"1963"
133886,"8352",22420,62500.500000,"1144",Painting,Oil on canvas,2016,"1985"
133887,"7429",22420,250000.500000,"1144",Painting,Acrylic on aluminium,2019,"1985"
133888,"20017",22420,17500.500000,"1144",Painting,Acrylic and oil on canvas,2021,"1985"
133889,"7219",22430,1500000.500000,"17703",Sculpture,Stainless steel with fluorescent acrylic sheets,1968,"2017"
133890,"7100",22430,875000.500000,"17703",Painting,Oil on masonite,1964,"2017"
133891,"7219",22430,875000.500000,"17703",Sculpture,Clear anodized aluminum and red plexiglass,1991,"2017"
133892,,22430,,"17703",,,,"2017"
133893,"19882",22364,62500.500000,"1525",Work on Paper,"Pencil and charcoal, oil and prints on collaged vellum paper",1990,"1997"
133894,"7100",22430,450000.500000,"17703",Painting,Oil on masonite,1969,"2017"
133895,"7219",22430,1500000.500000,"17703",Sculpture,Painted aluminum,1984,"2017"
133909,"19882",22364,37500.500000,"1525",Work on Paper,Giclée print on paper,2004,"1997"
133910,,22364,,"1525",,,,"1997"
133911,"36658",22397,13000.000000,"7902",Painting,"soap, pigment and resin on canvas",2021,"2016"
133912,"19882",22364,17500.500000,"1525",Work on Paper,Charcoal on paper,1982,"1997"
133913,"36658",22397,18000.000000,"7902",Painting,"soap, pigment and resin on canvas",2021,"2016"
133914,"36658",22397,18000.000000,"7902",Painting,"soap, pigment and resin on canvas",2021,"2016"
133915,"19882",22364,37500.500000,"1525",Work on Paper,Graphite on paper,1964,"1997"
133916,"36658",22397,18000.000000,"7902",Painting,"soap, pigment and resin on canvas",2021,"2016"
133917,"19882",22364,37500.500000,"1525",Work on Paper,Graphite on Paper,1964,"1997"
133918,"36658",22397,21200.000000,"7902",Painting,"soap, pigment and resin on canvas",2021,"2016"
133919,"36658",22397,13000.000000,"7902",Painting,"soap, pigment and resin on canvas",2021,"2016"
133920,"36658",22397,53000.000000,"7902",Sculpture,"sculptural installation, sound, green soap, styrofoam and metal ",2020,"2016"
133921,"21879",22397,3300.000000,"7902",Photography,silver gelatin hand print,2016,"2016"
133922,"21879",22397,3300.000000,"7902",Photography,silver gelatin hand print,2016,"2016"
133923,"21879",22397,3300.000000,"7902",Photography,silver gelatin hand print,2017,"2016"
133924,"21879",22397,7100.000000,"7902",Photography,silver gelatin hand print,2019,"2016"
133925,"21879",22397,3000.000000,"7902",Photography,silver gelatin hand print,2015,"2016"
133926,"21879",22397,3300.000000,"7902",Photography,silver gelatin hand print,2016,"2016"
133927,"7955",22387,250000.500000,"2060",Mixed Media,"dog skull, plastic, acrylic paint, seashells and leather",1984,"2000"
133928,"8826",22387,450000.500000,"2060",Painting,"cellotex, acrylic, vinavil on plywood",1991,"2000"
133929,"23043",22387,625000.500000,"2060",Painting,oil on canvas,2012,"2000"
133930,"66856",22387,62500.500000,"2060",Sculpture,painted steel,2021,"2000"
133953,,22397,,"7902",,,,"2016"
133954,"19882",22364,17500.500000,"1525",Work on Paper,Charcoal on paper,1982,"1997"
133955,"36658",22397,18000.000000,"7902",Painting,"soap, pigment and resin on canvas",2021,"2016"
133956,"36658",22397,18000.000000,"7902",Painting,"soap, pigment and resin on canvas",2021,"2016"
133957,"36658",22397,18000.000000,"7902",Painting,"soap, pigment and resin on canvas",2021,"2016"
133958,"36658",22397,21200.000000,"7902",Painting,"soap, pigment and resin on canvas",2021,"2016"
133959,"36658",22397,10600.000000,"7902",Mixed Media,mixed media on canvas,2021,"2016"
133960,"36658",22397,10600.000000,"7902",Painting,"soap, pigment and resin on canvas",2021,"2016"
133961,"21879",22397,3300.000000,"7902",Photography,silver gelatin hand print,2016,"2016"
133962,"21879",22397,3300.000000,"7902",Photography,silver gelatin hand print,2017,"2016"
133963,"21879",22397,3300.000000,"7902",Photography,silver gelatin hand print,2017,"2016"
133964,"21879",22397,3300.000000,"7902",Photography,silver gelatin hand print,2017,"2016"
133965,"21879",22397,3000.000000,"7902",Photography,silver gelatin hand print,2019,"2016"
133966,"21879",22397,3300.000000,"7902",Photography,silver gelatin hand print,2016,"2016"
133967,"21293",22397,9500.000000,"7902",Sculpture,hand-hammered brass,2018,"2016"
133968,"21293",22397,11200.000000,"7902",Other Materials,hand-hammered brass,2018,"2016"
133969,"21293",22397,16500.000000,"7902",Sculpture,hand-hammered brass,2018,"2016"
133970,"21293",22397,59000.000000,"7902",Installation,"19 hand-hammered brass panels",2019,"2016"
133971,,22397,,"7902",,,,"2016"
133972,"21293",22397,8300.000000,"7902",Sculpture,"cardboard, papier-mâché, oil paint and metallic ink",2021,"2016"
133973,"7609",22387,350000.500000,"2060",Installation,"iron panel, oil on canvas and steel beam",2014,"2000"
133974,"20779",22387,17500.500000,"2060",Sculpture,"Sahara grey stone, cigar ashes",2018,"2000"
133975,"7609",22387,250000.500000,"2060",Work on Paper,tempera and oil on paper,1961,"2000"
133976,"11124",22387,37500.500000,"2060",Sculpture,bronze,2020,"2000"
133977,"66856",22387,62500.500000,"2060",Sculpture,painted steel,2021,"2000"
133978,"66856",22387,62500.500000,"2060",Sculpture,painted steel,2021,"2000"
134001,"21879",22397,3300.000000,"7902",Photography,silver gelatin hand print,2019,"2016"
134002,"21293",22397,8899.000000,"7902",Other Materials,"papier-mâché, acrylic paint, pigment and plaster",2021,"2016"
134003,"7350",22387,250000.500000,"2060",Work on Paper,Indian ink on paper,1965,"2000"
134004,"7350",22387,250000.500000,"2060",Work on Paper,Indian ink on paper,1965,"2000"
134005,"7350",22387,250000.500000,"2060",Work on Paper,Indian ink on paper,1965,"2000"
134006,"7857",22360,1500000.500000,"1220",Painting,Oil on canvas,2011,"1963"
134007,"8314",22360,3500000.500000,"1220",Painting,"Acrylic, gold leaf, silver leaf on printed fabric",1989,"1963"
134008,"8311",22360,450000.500000,"1220",Painting,Mixed media on canvas in artist's frame ,2020,"1963"
134051,"10006",22438,85000.000000,"1366",Photography,"5 C-prints",2017,"1986"
134052,"8310",22360,62500.500000,"1220",Painting,Acrylic on canvas,2020,"1963"
134053,"9506",22360,875000.500000,"1220",Painting,Oil on canvas,1990,"1963"
134054,"7372",22360,875000.500000,"1220",Painting,Oil on canvas,1948,"1963"
134055,"7857",22360,1500000.500000,"1220",Sculpture,Patinated bronze,2012,"1963"
134056,"22851",22397,12000.000000,"7902",Other Materials,oil on wood with ceramic graft,2020,"2016"
134057,"22915",22397,25000.000000,"7902",Other Materials,"cotton, salt water",2019,"2016"
134058,"22915",22397,14000.000000,"7902",Other Materials,"cotton, salt water",2019,"2016"
134059,"35661",22397,9000.000000,"7902",Painting,acrylic on canvas,2021,"2016"
134060,"10450",22417,87500.500000,"1549",Photography,Vintage gelatin silver prints,1982,"1996"
134061,"7987",22451,350000.500000,"1871",Work on Paper,Pen and black ink on paper,1955,"1995"
134062,"7272",22415,200000.000000,"1256",Photography,"9 pigment prints, framed with plaques ",1991,"1989"
134063,"36658",22397,7100.000000,"7902",Installation,wool,2019,"2016"
134064,"31917",22397,5000.000000,"7902",Installation,"printed fabric, lycra, wire thread, rope, straw hat, silicon fiber, sewing thread",2020,"2016"
134065,"64851",22364,62500.500000,"1525",Photography,Inkjet on paper,2009,"1997"
134066,"31917",22397,2600.000000,"7902",Painting,oil on canvas,2020,"2016"
134067,"64851",22364,62500.500000,"1525",Photography,From the series:  Slow Fade to Black Inkjet print,2009,"1997"
134068,"64851",22364,62500.500000,"1525",Photography,Digital archival prints,2016,"1997"
134075,"78109",22361,17500.500000,"1069",Painting,Acrylic on canvas,2021,"1977"
134076,"11136",22505,875000.500000,"2003",Painting,Oil on canvas,1953,"1993"
134077,"7613",22505,3500000.500000,"2003",Painting,Oil on canvas,1955,"1993"
134078,"15001",22505,4500000.500000,"2003",Painting,Oil on canvas,1952,"1993"
134079,"36392",22393,17500.500000,"1121",Sculpture,"Jesmonite, lime plaster, wood, conveyor, sand, silicone, pigment, rocks, sea glass, sea china, rocks, chalk and timer",2021,"1995"
134080,"60263",22464,150000.000000,"6701",Mixed Media,"Materials, Materials",2022,
134081,"64851",22364,250000.500000,"1525",Photography,"39 digital archival prints of various sizes",2019,"1997"
134082,"75604",22441,17500.500000,"2005",Other Materials,Guarany Fósforos de Seguarança matchbox balsa wood and paper,2021,"2011"
134083,"72001",22417,17500.500000,"1549",Photography,"4 C-Prints",2020,"1996"
134101,"61702",22360,350000.500000,"1220",Sculpture,Blue African granite,1992,"1963"
134102,"8312",22360,250000.500000,"1220",Painting,Acrylic on canvas,1989,"1963"
134103,"6911",22360,1500000.500000,"1220",Painting,Oil on canvas,1961,"1963"
134104,"13559",22414,34291.000000,"2361",Work on Paper,"24 prints on archival paper",2021,"2002"
134105,"21293",22397,12000.000000,"7902",Sculpture,"cardboard, papier-mâché, oil and acrylic colors",2019,"2016"
134106,"21293",22397,7100.000000,"7902",Painting,oil on wood,2020,"2016"
134107,"35661",22397,9000.000000,"7902",Painting,acrylic on canvas,2021,"2016"
134108,"7987",22451,250000.500000,"1871",Work on Paper,Pencil on paper,1964,"1995"
134109,"7520",22415,1037737.000000,"1256",Sculpture,Stainless steel and resin,2019,"1989"
134110,"19882",22364,17500.500000,"1525",Work on Paper,Pencil on paper,1962,"1997"
134111,"19882",22364,37500.500000,"1525",Work on Paper,"",1962,"1997"
134112,"64851",22364,87500.500000,"1525",Photography,Digital c-print,2006,"1997"
134113,"64851",22364,62500.500000,"1525",Photography,Inkjet on paper,2010,"1997"
134114,"31917",22397,2600.000000,"7902",Painting,oil on canvas,2020,"2016"
134115,"64851",22364,62500.500000,"1525",Photography,Inkjet print,2009,"1997"
134116,"31917",22397,2400.000000,"7902",Painting,"felter, oil on canvas",2020,"2016"
134117,"7267",22393,150000.500000,"1121",Painting,"Egg oil tempera, acrylic and oil on canvas",2021,"1995"
134127,"46353",22457,17500.500000,"1901",Digital Art,Digital Shaders,2021,"2003"
134128,"10371",22505,1500000.500000,"2003",Painting,Mixed media on paper laid on canvas,1944,"1993"
134129,"22387",22393,87500.500000,"1121",Work on Paper,Oil on tracing paper,2020,"1995"
134130,"60263",22459,37500.500000,"22351",Sculpture,Plaster,2016,"2020"
134131,"80663",22417,62500.500000,"1549",Photography,"",2020,"1996"
134151,"22851",22397,88000.000000,"7902",Painting,oil on canvas,2012,"2016"
134152,"22851",22397,26000.000000,"7902",Painting,oil on canvas with ceramic insert,2018,"2016"
134153,"21879",22397,7100.000000,"7902",Photography,silver gelatin hand print,2017,"2016"
134154,"7987",22451,2500000.500000,"1871",Work on Paper,Gouache on paper,1957,"1995"
134155,"7987",22451,1500000.500000,"1871",Work on Paper,Gouache on paper,1947,"1995"
134156,"7987",22451,2500000.500000,"1871",Work on Paper,Gouache on paper,1937,"1995"
134157,"36658",22397,12300.000000,"7902",Photography,inkjet print on paper,2019,"2016"
134158,"31917",22397,6000.000000,"7902",Other Materials,"printed fabric, lycra, wire thread, rope, straw hat, silicon fiber, sewing thread",2020,"2016"
134159,"31917",22397,2600.000000,"7902",Painting,oil on canvas,2020,"2016"
134160,"31917",22397,3600.000000,"7902",Painting,"acrylic on canvas, cold porcelain",2020,"2016"
134161,"31917",22397,2200.000000,"7902",Painting,oil on canvas ,2020,"2016"
134162,"71803",22364,150000.500000,"1525",Painting,Gouache on inkjet on paper,2021,"1997"
134166,"46191",22393,150000.500000,"1121",Painting,Oil on canvas,2020,"1995"
134168,"63053",22459,150000.500000,"22351",Installation,"",2020,"2020"
134169,"7308",22393,37500.500000,"1121",Painting,Oil on canvas,2020,"1995"
134170,"63053",22458,87500.500000,"1901",Mixed Media,Pastels on Canvas,1952,"2003"
134171,"19882",22364,250000.500000,"1525",Work on Paper,"Conte, pencil, paper on tracing paper on board",1992,"1997"
134172,"33410",22441,150000.500000,"2005",Painting,Oil on linen ,2021,"2011"
134173,"45954",22441,37500.500000,"2005",Painting,Oil and acrylic ink on linen,2021,"2011"
134174,"16053",22441,62500.500000,"2005",Painting,"Inkjet print on canvas, gel medium, bleached denim, stretcher",2020,"2011"
134175,"9905",22441,350000.500000,"2005",Painting,"Oil, oil stick, graphite and spray paint on canvas",2020,"2011"
134176,"8814",22398,479998.000000,"1224",Painting,acrylic on canvas,2006,"1993"
134201,"19507",22505,3500000.500000,"2003",Painting,Oil on canvas,1954,"1993"
134202,"24134",22418,45000.000000,"2987",Sculpture,egg shells and cyanoacrylate,2016,"1996"
134203,"6854",22418,37500.500000,"2987",Prints & Multiples,photo etching and collage on paper,1973,"1996"
134204,,22446,,"1612",,,,"1983"
134205,,22446,,"1612",,,,"1983"
134206,"7331",22446,62500.500000,"1612",Painting,Silkscreen print and vinyl paint on loomstate linen,2019,"1983"
134207,"7321",22446,45000.000000,"1612",Sculpture,Brass and steel cable,2019,"1983"
134208,"7342",22446,37500.500000,"1612",Sculpture,"Perspex tubes, photographic film",2021,"1983"
134209,"45798",22443,20500.000000,"1236",Mixed Media,"Wood, fabric, rubber",2015,"1976"
134210,,22556,,"1556",,,,"1973"
134211,"25138",22406,,"1531",Mixed Media,Lazertran and varnish on canvas,2019,"1990"
134212,"6736",22399,62500.500000,"1146",Prints & Multiples,Etching on Somerset Satin Textured paper,1993,"1963"
134213,,22399,,"1146",,,,"1963"
134214,"7510",22399,110000.000000,"1146",Work on Paper,Ink on two joined sheets of paper,1974,"1963"
134215,"6806",22399,875000.500000,"1146",Painting,Acrylic and charcoal on canvas,1969,"1963"
134216,"7554",22399,500000.000000,"1146",Sculpture,Black granite,2020,"1963"
134217,"6854",22418,50000.000000,"2987",Work on Paper,"silkscreen and string on paper, unique",1973,"1996"
134218,"8525",22406,,"1531",Other Materials,"Metal, screen printing fire enameled",2021,"1990"
134219,"8498",22406,625000.500000,"1531",Painting,Epson UltraChrome HDX inkjet on linen,2021,"1990"
134220,"45830",22443,47000.000000,"1236",Painting,Oil on canvas,2005,"1976"
134222,"64551",22406,17500.500000,"1531",Painting,Oil on canvas,2021,"1990"
134223,"16956",22443,36000.000000,"1236",Painting,Acrylic oil and beeswax on canvas,2021,"1976"
134224,"82051,82001",22406,,"1531",Photography,Gelatin silver print,1983,"1990"
134225,"9241",22362,250000.500000,"1134",Painting,Oil on canvas,2021,"1990"
134226,"63351",22406,,"1531",Installation,"Double wing iron gate, hinges, chain, lock, key",2019,"1990"
134227,"22038",22443,22000.000000,"1236",Painting,Acrylic on linen,2021,"1976"
134228,"10068",22443,150000.500000,"1236",Painting,Spray laquer silkscren and sprayed varnish on aluminum,1996,"1976"
134229,"7336",22446,75000.000000,"1612",Work on Paper,Colored pencil on Lenox 200 white paper mounted on alucobond and wooden frame,2021,"1983"
134230,"19706",22421,2500000.500000,"1296",Painting,oil on canvas,1912,"1964"
134231,"7632",22421,875000.500000,"1296",Painting,oil on masonite,1965,"1964"
134232,"8382",22450,37500.500000,"1234",Painting,oil and charcoal on linen,2019,"1994"
134233,"8384",22450,350000.500000,"1234",Other Materials,"reindeer moos, dimensions variable",1994,"1994"
134234,"7267",22450,150000.500000,"1234",Painting,"egg-oil tempera, acrylic and oil on canvas",2020,"1994"
134235,"6929",22450,350000.500000,"1234",Mixed Media,"glass, mirror, aluminum plate, mixed media, wood base",2003,"1994"
134236,"8181",22450,250000.500000,"1234",Painting,Acrylic on cotton,1991,"1994"
134237,"8388",22450,87500.500000,"1234",Mixed Media,"steel lorry ramp, paint sprayer, chains, timber block, cast concrete blocks",2019,"1994"
134238,"7088",22450,87500.500000,"1234",Mixed Media,"stainless steel, polyamide, bonsai",2016,"1994"
134239,"6739",22413,875000.500000,"2953",Prints & Multiples,Lithograph,1963,"1985"
134240,"30396",22446,40000.000000,"1612",Sculpture,"Wood carving (cedar, pine and walnut) & assemblies, polychrome oil painting",2021,"1983"
134241,"57808",22434,17500.500000,"1165",Sculpture,Ceramic with glaze,2021,"2008"
134251,"30558",22418,160000.000000,"2987",Sculpture,"custom electronics, 2,400 LEDs, frosted acrylic",2019,"1996"
134252,"24134",22418,75000.000000,"2987",Sculpture,"Christmas trees, palm branches, leaves, pine cones, seed pods, coconut meat, dried potato, sunflower seeds, acorns, twine, raffia",2015,"1996"
134253,"10427",22443,237000.000000,"1236",Photography,"9 Silver galatine prints, framed by the artist in metal frames",1985,"1976"
134254,,22446,,"1612",,,,"1983"
134255,"7321",22446,45000.000000,"1612",Sculpture,"Brass, aluminium and steel cable",2020,"1983"
134256,"7331",22446,62500.500000,"1612",Painting,Vinyl paint on loomstate linen,2021,"1983"
134257,"7339",22446,625000.500000,"1612",Installation,"Glass, computerized LED (r, g, b, y, w), steel and corian",2020,"1983"
134258,"7342",22446,30000.000000,"1612",Sculpture,"Perspex tubes, photographic film",2021,"1983"
134259,"8275",22443,150000.500000,"1236",Painting,Acryl on canvas,1978,"1976"
134260,"7996",22421,2500000.500000,"1296",Painting,"oil on cardboard, painted on both sides",1910,"1964"
134261,"9868",22399,625000.500000,"1146",Other Materials,Wood and decommissioned fire hose,2019,"1963"
134262,"7427",22399,650000.000000,"1146",Painting,Oil on linen,2007,"1963"
134263,"30558",22418,110000.000000,"2987",Mixed Media,"duratrans on plexiglas, custom electronics, 1728 LEDs",2017,"1996"
134264,"6854",22418,87500.500000,"2987",Installation,gelatin silver print and graphite on wall,1973,"1996"
134265,"8226",22406,150000.500000,"1531",Work on Paper,Collage,2000,"1990"
134266,"74842",22358,17500.500000,"1401",Painting,Ink on canvas,2021,"2010"
134267,"7128",22406,37500.500000,"1531",Sculpture,"Ceramics, engobe, pigments, oxide",2019,"1990"
134268,"7453",22450,17500.500000,"1234",Mixed Media,"carton, wood, gouache",2015,"1994"
134269,"11166",22450,37500.500000,"1234",Photography,framed chromogenic print,2020,"1994"
134270,"8611",22450,150000.500000,"1234",Mixed Media,"hand blown glass, polyester rope, velvet rope",2018,"1994"
134271,"8341",22450,37500.500000,"1234",Mixed Media,"metal dust on canvas, corn; dimensions variable",2015,"1994"
134272,"58101",22450,625000.500000,"1234",Other Materials,Murano glass,2017,"1994"
134273,"7336",22446,40000.000000,"1612",Sculpture,"Concrete, Negro Monterrey marble",2020,"1983"
134274,,22452,,"1052",,,,"2011"
134301,"6854",22418,17500.500000,"2987",Prints & Multiples,etching and yarn on paper,1968,"1996"
134302,"6854",22418,62500.500000,"2987",Prints & Multiples,photo etching and pencil on paper,1974,"1996"
134303,"8341",22446,37500.500000,"1612",Painting,Toner and acrylic on canvas,2021,"1983"
134304,"46011",22506,17500.500000,"3674",Painting,"",2021,"2015"
134305,"7336",22446,62500.500000,"1612",Sculpture,Moca medio marble,2020,"1983"
134306,"6756",22399,875000.500000,"1146",Painting,Oil and wood strip on canvas,1961,"1963"
134307,"6756",22399,50000.000000,"1146",Work on Paper,Crayon and gouache on Arches paper,1962,"1963"
134308,"6756",22399,250000.500000,"1146",Painting,"Oil, acrylic and charcoal on canvas",2003,"1963"
134309,"6793",22399,3000000.000000,"1146",Painting,Acrylic and crayon on cavas,1970,"1963"
134310,"6798",22399,250000.500000,"1146",Painting,Oil on board,1942,"1963"
134311,"7427",22399,450000.500000,"1146",Painting,Oil on linen,2020,"1963"
134312,"9214",22399,165000.000000,"1146",Other Materials,Black-painted wood construction,1973,"1963"
134313,"8841",22399,150000.500000,"1146",Painting,Paint on canvas,1968,"1963"
134314,"8845",22399,625000.500000,"1146",Sculpture,Bronze with brass plating and enamel,1922,"1963"
134315,"6854",22418,37500.500000,"2987",Prints & Multiples,photo etching and collage on paper,1975,"1996"
134316,"74842",22358,17500.500000,"1401",Painting,Ink on canvas,2021,"2010"
134317,"10274",22406,37500.500000,"1531",Sculpture,Resin with aluminum powder,2019,"1990"
134318,"55702",22406,17500.500000,"1531",Sculpture,Bronze,2017,"1990"
134319,"8525",22406,,"1531",Other Materials,"Metal, screen printing fire enameled",2021,"1990"
134320,"8525",22406,,"1531",Other Materials,"Metal, screen printing fire enameled",2021,"1990"
134321,"25138",22406,,"1531",Painting,UV print on canvas and blackout material,2021,"1990"
134322,"82001",22406,,"1531",Photography,Ektacolor photograph,1982,"1990"
134323,"8498",22406,625000.500000,"1531",Painting,Epson UltraChrome HDR inkjet on linen,2017,"1990"
134324,"13559",22443,35000.000000,"1236",Sculpture,"PLA 3D print, marble effect coating, wood, paint",2021,"1976"
134325,"7717",22443,55000.000000,"1236",Installation,LED Light Box and Fujitrans,2021,"1976"
134326,"7330",22446,37500.500000,"1612",Painting,"Liquid watercolor, acrylic ink and oil stick on paper",2020,"1983"
134327,,22421,,"1296",,,,"1964"
134328,"12851",22421,875000.500000,"1296",Painting,oil and tempera on canvas,1928,"1964"
134329,,22450,,"1234",,,,"1994"
134330,"7778",22450,87500.500000,"1234",Other Materials,"cotton, polyester and Trevira®",2019,"1994"
134331,"10520",22446,29399.000000,"1612",Painting,Oil on canvas,2021,"1983"
134332,"10520",22446,41100.000000,"1612",Other Materials,"Led lights, plexiglas, aluminum letters and power adaptor",2020,"1983"
134351,"7955",22387,150000.500000,"2060",Sculpture,"wood, metal, glass",2017,"2000"
134352,"7955",22387,150000.500000,"2060",Sculpture,wood,2009,"2000"
134353,"82151",22405,15000.000000,"1404",Photography,"c-print (bull's heart, tiger head tattoo, the artist)",2020,"1992"
134354,"38201",22405,19000.000000,"1404",Painting,acrylic on canvas,2020,"1992"
134355,"8260",22405,270000.000000,"1404",Painting,oil on canvas,2021,"1992"
134356,"68601",22376,100000.000000,"2064",Work on Paper,Colored pencils and pencil on paper,1925,"1998"
134357,"10114",22421,625000.500000,"1296",Mixed Media,décollage on canvas,1972,"1964"
134358,"23999",22371,62500.500000,"1662",Painting,Xerography and paint on linen,1964,"1925"
134359,"7979",22421,450000.500000,"1296",Work on Paper,watercolor and India ink on pink paper on cardboard,1940,"1964"
134360,"21591",22371,150000.500000,"1662",Painting,Acrylic on shaped canvas,1970,"1925"
134361,"63576",22429,24000.000000,"1365",Painting,oil on canvas,2020,"1998"
134362,"63576",22429,25800.000000,"1365",Painting,oil on canvas,2020,"1998"
134363,"25136",22436,3500.000000,"4266",Sculpture,"ceramics, fabric, wooden basket",2019,"2010"
134364,"7539",22429,76300.000000,"1365",Sculpture,"epoxy, fiberglass, paint",2019,"1998"
134365,"25136",22436,3500.000000,"4266",Sculpture,"ceramics, fabric, wooden basket",2019,"2010"
134366,"6734",22421,350000.500000,"1296",Painting,acrylic on paper on masonite,1981,"1964"
134367,"11858",22369,150000.500000,"1521",Sculpture,"20 archival pigment prints in a teak wood structure with stool",2021,"1989"
134368,"10857",22429,35000.000000,"1365",Sculpture,"aluminium powder, marble powder, pigments, resin, aluminium stand",2020,"1998"
134369,"8160",22556,62500.500000,"1556",Painting,"tempera on paper, canvas backed",1965,"1973"
134370,"8011",22369,37500.500000,"1521",Work on Paper,Handprinting and printed collage on paper,1993,"1989"
134371,"45867",22371,87500.500000,"1662",Painting,Acrylic on canvas with aluminium strip,1968,"1925"
134372,"8275",22371,250000.500000,"1662",Painting,Serigraphic paint on four panels attached together ,1973,"1925"
134373,"25136",22436,3500.000000,"4266",Work on Paper,"watercolor, paper",2018,"2010"
134374,"8160",22556,150000.500000,"1556",Other Materials,sicofoil on wooden stretcher,1974,"1973"
